#chrom,start,end,Meth Dif_24mo-4mo,class_24mo_v_4mo,Gene name,name,features
chr6,128084931,128085390,0.151,strongHyper,Tspan9,NM_175414,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr6,128099622,128099718,0.187,strongHyper,Tspan9,NM_175414,T:Other;
chr6,128444931,128445385,-0.231,strongHypo,Gm10069,NR_028593,T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr6,128750236,128750590,-0.297,strongHypo,Klrb1c,NM_001159904,T:CGI_shore;T:LINE;T:LowComplexity;
chr6,128946749,128947196,-0.253,strongHypo,BC064078,NR_015455,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LTR;
chr6,129134817,129135151,-0.187,strongHypo,Clec2d,NM_053109,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr6,129183684,129183969,-0.157,strongHypo,2310001H17Rik,NR_040265,T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;T:LINE;
chr6,129397711,129397809,-0.266,strongHypo,Clec1a,NM_175526,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6,129398318,129398394,-0.542,strongHypo,Clec1a,NM_175526,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6,129399753,129400135,-0.33,strongHypo,Clec1a,NM_175526,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6,129401010,129401641,-0.36,strongHypo,Clec1a,NM_175526,T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr6,131226733,131226837,-0.225,strongHypo,Magohb,NM_025564,T:Other;
chr6,131332225,131332462,-0.166,strongHypo,Csda,NM_011733,T:ExtGene;T:Gene;T:Intron;
chr6,131333834,131334126,-0.23,strongHypo,Csda,NM_011733,T:ExtGene;T:Gene;T:Intron;
chr6,133926859,133927031,-0.181,strongHypo,Etv6,NM_007961,T:Other;
chr6,134056314,134056374,-0.351,strongHypo,Etv6,NM_007961,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6,134070709,134071102,-0.152,strongHypo,Etv6,NM_007961,T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6,134111806,134111864,0.218,strongHyper,Etv6,NM_007961,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr6,134127271,134127459,-0.239,strongHypo,Etv6,NM_007961,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr6,134338747,134338860,-0.347,strongHypo,Bcl2l14,NM_025778,T:DNA;
chr6,134997541,134997614,0.263,strongHyper,Gprc5a,NM_181444,T:Other;
chr6,135178708,135178833,0.203,strongHyper,8430419L09Rik,NM_028982,T:ExtGene;T:Gene;T:Intron;
chr6,135313267,135313616,0.161,strongHyper,Emp1,NM_010128,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr6,135368564,135368885,0.157,strongHyper,Emp1,NM_010128,T:LTR;
chr6,135452594,135452688,-0.289,strongHypo,Emp1,NM_010128,T:Other;
chr6,135909896,135910085,0.186,strongHyper,Grin2b,NM_008171,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6,136620762,136620994,-0.169,strongHypo,Plbd1,NM_025806,T:SINE;
chr6,136621565,136621688,-0.203,strongHypo,Plbd1,NM_025806,T:LTR;
chr6,136803374,136803600,-0.163,strongHypo,Art4,NM_026639,T:1stIntron;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr6,136804279,136804792,-0.211,strongHypo,Art4,NM_026639,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr6,136869574,136869651,-0.264,strongHypo,Erp27,NM_026983,T:ExtGene;T:Gene;T:Intron;
chr6,136914731,136914851,-0.216,strongHypo,Pde6h,NM_023898,T:LTR;
chr6,137019656,137019824,-0.296,strongHypo,Rerg,NM_001164212,T:ExtGene;T:Gene;T:Intron;T:LINE;
chr6,137093304,137093536,-0.179,strongHypo,Rerg,NM_001164212,T:ExtGene;T:Gene;T:Intron;T:SINE;
chr6,137519247,137519362,0.223,strongHyper,Eps8,NM_007945,T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr6,137929643,137929768,0.251,strongHyper,Slc15a5,NM_177787,T:Other;
chr6,138004108,138004166,0.21,strongHyper,Slc15a5,NM_177787,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr6,138037665,138037848,0.278,strongHyper,Slc15a5,NM_177787,T:Other;
chr6,138197772,138197899,0.23,strongHyper,Mgst1,NM_019946,T:Other;
chr6,138375189,138376048,0.173,strongHyper,Lmo3,NM_207222,T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:SimpleRepeat;
chr6,140286749,140286825,0.183,strongHyper,Plekha5,NM_144920,T:Other;
chr6,140371382,140371904,0.231,strongHyper,Plekha5,NM_144920,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:SINE;
chr6,140440649,140440819,-0.298,strongHypo,Plekha5,NM_144920,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6,140441980,140442154,-0.197,strongHypo,Plekha5,NM_144920,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6,140453582,140454253,-0.212,strongHypo,Plekha5,NM_144920,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr6,140457658,140457961,-0.153,strongHypo,Plekha5,NM_144920,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr6,140471968,140472222,-0.156,strongHypo,Plekha5,NM_144920,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:DNA;T:SINE;
chr6,140499106,140499494,-0.207,strongHypo,Plekha5,NM_144920,T:Exon;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr6,140611400,140611491,-0.205,strongHypo,Aebp2,NM_009637,T:ExtGene;T:Gene;T:Intron;T:SINE;
chr6,140670741,140670933,0.151,strongHyper,Aebp2,NM_009637,T:Other;
chr6,140998768,140999097,-0.196,strongHypo,Pde3a,NM_018779,T:Other;
chr6,141277483,141277784,-0.197,strongHypo,Pde3a,NM_018779,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6,142500189,142500255,-0.233,strongHypo,Kcnj8,NM_008428,T:Other;
chr6,142775383,142775493,-0.199,strongHypo,St8sia1,NM_011374,T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr6,143099815,143100120,0.164,strongHyper,Etnk1,NM_029250,T:LowComplexity;T:SINE;
chr6,143275955,143276062,-0.171,strongHypo,D6Ertd474e,NR_027803,T:Other;
chr6,143360853,143360911,0.272,strongHyper,D6Ertd474e,NR_027803,T:Other;
chr6,143373840,143374000,-0.279,strongHypo,D6Ertd474e,NR_027803,T:Other;
chr6,143391615,143391766,0.175,strongHyper,D6Ertd474e,NR_027803,T:LINE;
chr6,143394722,143394886,0.268,strongHyper,1700060C16Rik,NR_045732,T:Other;
chr6,143506405,143506919,-0.173,strongHypo,1700060C16Rik,NR_045732,T:LTR;
chr6,144093914,144093990,-0.232,strongHypo,Sox5,NM_001113559,T:ExtGene;T:Gene;T:Intron;
chr6,144358945,144359312,0.182,strongHyper,Sox5,NM_001113559,T:Other;
chr6,144519569,144519622,0.258,strongHyper,4933425H06Rik,NR_040519,T:SimpleRepeat;
chr6,144596980,144597824,-0.178,strongHypo,4933425H06Rik,NR_040519,T:SINE;
chr6,144736668,144737263,-0.205,strongHypo,4933425H06Rik,NR_040519,T:LINE;T:SimpleRepeat;
chr6,144769551,144769798,0.31,strongHyper,4933425H06Rik,NR_040519,T:Other;
chr6,145018106,145018327,0.21,strongHyper,Bcat1,NM_007532,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6,145037836,145038260,-0.152,strongHypo,Bcat1,NM_007532,T:Rleft;
chr6,145089430,145089570,-0.207,strongHypo,Lrmp,NM_008511,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6,145210712,145211485,-0.269,strongHypo,Gm15706,NR_045598,T:LINE;
chr6,145299918,145299996,0.225,strongHyper,1700073E17Rik,NR_003625,T:Other;
chr6,145606953,145607021,0.206,strongHyper,Tuba3b,NM_009449,T:Other;
chr6,145658671,145658792,-0.187,strongHypo,Tuba3b,NM_009449,T:Other;
chr6,145803188,145803479,-0.241,strongHypo,Bhlhe41,NM_024469,T:Other;
chr6,145808552,145808832,-0.168,strongHypo,Bhlhe41,NM_024469,T:Other;
chr6,145881368,145881513,-0.369,strongHypo,Sspn,NM_010656,T:Rleft;
chr6,146061604,146061848,0.192,strongHyper,Itpr2,NM_010586,T:ExtGene;T:Gene;T:Intron;
chr6,146509794,146509931,-0.32,strongHypo,4933424B01Rik,NM_138757,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6,146646759,146646885,-0.295,strongHypo,Stk38l,NM_172734,T:Other;
chr6,146812691,146813166,0.247,strongHyper,1700023A16Rik,NM_027059,T:ExtGene;T:Gene;T:Intron;T:LowComplexity;T:SimpleRepeat;T:SINE;
chr6,146881638,146881819,-0.257,strongHypo,Ppfibp1,NM_001170433,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr6,147103713,147103824,-0.292,strongHypo,E330012B07Rik,NR_033640,T:Other;
chr6,148142967,148143248,-0.225,strongHypo,Ergic2,NM_026355,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6,148920724,148920800,-0.215,strongHypo,Dennd5b,NM_177192,T:Other;
chr6,149041994,149042372,-0.167,strongHypo,Dennd5b,NM_177192,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6,149043907,149044152,-0.302,strongHypo,Dennd5b,NM_177192,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr6,149048672,149048950,-0.193,strongHypo,Dennd5b,NM_177192,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr7,3080761,3080971,0.223,strongHyper,Speer9-ps1,NR_001583,T:LINE;
chr7,3217587,3217694,0.25,strongHyper,Mir290,NR_029640,T:ExtGene;T:Prom;T:Prom_woCGI;T:SINE;
chr7,3265044,3265120,0.193,strongHyper,Nlrp12,NM_001033431,T:Other;
chr7,3354053,3354407,0.193,strongHyper,Cacng7,NM_133189,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LowComplexity;T:SINE;
chr7,3657712,3657954,0.199,strongHyper,Rps9,NM_029767,T:CGI_shore;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr7,3892645,3892855,0.203,strongHyper,Lilra6,NM_011090,T:Other;
chr7,4422921,4423081,0.19,strongHyper,Eps8l1,NM_026146,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr7,4425824,4426493,0.19,strongHyper,Eps8l1,NM_026146,T:ExtGene;T:Gene;T:Intron;
chr7,4478382,4478578,-0.166,strongHypo,6030429G01Rik,NM_001033548,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7,4558237,4558487,0.17,strongHyper,Ptprh,NM_207270,T:SINE;
chr7,4595030,4595104,-0.262,strongHypo,Ppp6r1,NM_172894,T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr7,4626029,4626106,0.221,strongHyper,Hspbp1,NM_024172,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr7,4658799,4659023,0.207,strongHyper,Tmem150b,NM_177887,T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_wiCGI;T:TTSup1k;
chr7,4924483,4924612,-0.193,strongHypo,Gm1078,NM_001200041,T:Other;
chr7,5004808,5004900,0.174,strongHyper,Zfp580,NM_026900,T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;T:TTSup1k;
chr7,5184833,5185249,0.313,strongHyper,Vmn1r57,NM_001166734,T:LINE;
chr7,6126740,6127038,-0.176,strongHypo,Zfp444,NM_001146024,T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr7,6196547,6196601,-0.256,strongHypo,Zscan5b,NM_133204,T:SINE;
chr7,6377159,6377410,-0.186,strongHypo,Gm16532,NM_001134752,T:1stIntron;T:Center30ct;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LTR;
chr7,6629969,6630046,0.18,strongHyper,Zim1,NM_011769,T:Exon;T:ExtGene;T:Gene;
chr7,7230374,7230477,-0.193,strongHypo,Vmn2r29,NR_003555,T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TpUTR;T:TpUTR_wiCGI;T:TSSdn1k;
chr7,10462295,10462389,0.162,strongHyper,Vmn2r47,NM_001105151,T:Other;
chr7,12955695,12955920,0.191,strongHyper,Vmn1r84,NM_134233,T:LINE;
chr7,13879374,13879824,-0.221,strongHypo,Lig1,NM_001083188,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr7,13900676,13901121,-0.261,strongHypo,Lig1,NM_001083188,T:Other;
chr7,13970959,13971389,0.164,strongHyper,Cabp5,NM_013877,T:Rleft;
chr7,16351181,16351359,-0.152,strongHypo,Obox5,NM_145709,T:LINE;T:SINE;
chr7,16718189,16718531,-0.199,strongHypo,Slc8a2,NM_148946,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LINE;T:SINE;
chr7,16787939,16788111,0.202,strongHyper,Dhx34,NM_027883,T:ExtGene;T:Gene;T:Intron;
chr7,17105505,17105837,-0.322,strongHypo,Grlf1,NM_172739,T:ExtGene;T:Gene;T:Intron;
chr7,17470548,17470625,0.183,strongHyper,Dact3,NM_001081655,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;
chr7,17507548,17507662,0.153,strongHyper,Calm3,NM_007590,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7,18988227,18988321,0.166,strongHyper,Psg28,NM_054063,T:CGI;T:CGI_woGeneExt2k;
chr7,18988829,18988944,0.194,strongHyper,Psg28,NM_054063,T:CGI_shore;T:LTR;
chr7,19049699,19049761,0.26,strongHyper,Psg26,NM_001029893,T:CGI;T:CGI_woGeneExt2k;
chr7,19595661,19596072,-0.171,strongHypo,Foxa3,NM_008260,T:CGI_shore;T:DNA;T:SimpleRepeat;
chr7,19651187,19651272,0.167,strongHyper,Rsph6a,NM_001159671,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr7,19681673,19681953,-0.154,strongHypo,Six5,NM_011383,T:CGI_shore;T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr7,19953799,19953905,0.18,strongHyper,Ppp1r13l,NM_001010836,T:CGI_shore;T:1stIntron;T:Center30ct;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr7,19991356,19991445,0.153,strongHyper,Ckm,NM_007710,T:CGI_shore;T:SINE;
chr7,20002383,20002446,0.202,strongHyper,Ckm,NM_007710,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr7,20050119,20050491,-0.223,strongHypo,Mark4,NM_172279,T:SINE;
chr7,20051831,20052092,-0.184,strongHypo,Mark4,NM_172279,T:SimpleRepeat;T:SINE;
chr7,20072044,20072450,-0.238,strongHypo,Bloc1s3,NM_177692,T:Other;
chr7,20086752,20086902,-0.168,strongHypo,Bloc1s3,NM_177692,T:LINE;T:SINE;
chr7,20282883,20282984,-0.16,strongHypo,Apoe,NM_009696,T:CGI_shore;T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr7,20407365,20407501,-0.202,strongHypo,Bcl3,NM_033601,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr7,20417198,20417374,-0.208,strongHypo,Bcl3,NM_033601,T:SINE;
chr7,20429970,20430051,0.214,strongHyper,Ceacam16,NM_001033419,T:Other;
chr7,24867898,24868176,0.172,strongHyper,Zfp180,NM_001045486,T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:LTR;
chr7,24897018,24897082,0.273,strongHyper,Zfp112,NM_021307,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr7,25162352,25162412,-0.174,strongHypo,Kcnn4,NM_001163510,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr7,25425480,25425664,0.184,strongHyper,Lypd3,NM_133743,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr7,25473376,25473545,0.166,strongHyper,Tex101,NM_019981,T:Other;
chr7,25521553,25522042,-0.159,strongHypo,Cd177,NM_026862,T:Other;
chr7,25609674,25609751,0.201,strongHyper,Lypd4,NM_182785,T:Other;
chr7,25649492,25649649,0.202,strongHyper,Lypd4,NM_182785,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSdn1k;T:TTSdn1k_woCGI;T:TTSup1k;
chr7,25655181,25655289,0.151,strongHyper,Dmrtc2,NM_027732,T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_wiCGI;
chr7,26037112,26037540,-0.186,strongHypo,Erf,NM_010155,T:CGI_shore;T:SINE;
chr7,26069880,26070145,-0.309,strongHypo,Cic,NM_001110131,T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7,26170286,26170602,0.192,strongHyper,Lipe,NM_001039507,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7,26413505,26413750,-0.177,strongHypo,B3gnt8,NM_001036740,T:CGI_shore;T:1stExon;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TTSup1k;
chr7,26495853,26495939,-0.313,strongHypo,Ccdc97,NM_028771,T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr7,26496828,26497058,-0.184,strongHypo,Ccdc97,NM_028771,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr7,26546448,26546521,-0.323,strongHypo,Axl,NM_001190974,T:Exon;T:ExtGene;T:Gene;
chr7,26567362,26567490,-0.272,strongHypo,Axl,NM_001190974,T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr7,26856824,26856948,-0.166,strongHypo,Cyp2b13,NM_007813,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LowComplexity;
chr7,26904968,26905102,0.201,strongHyper,Cyp2b13,NM_007813,T:LTR;
chr7,27491583,27491849,-0.202,strongHypo,Cyp2b23,NM_001081148,T:LTR;
chr7,28096281,28096441,0.345,strongHyper,Ltbp4,NM_001113549,T:ExtGene;T:Gene;T:Intron;T:LTR;
chr7,28107133,28107508,-0.181,strongHypo,Ltbp4,NM_001113549,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7,28122564,28122636,-0.22,strongHypo,Ltbp4,NM_175641,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_wiCGI;
chr7,28157608,28157806,0.292,strongHyper,Spnb4,NM_001199235,T:CGI_shore;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;T:SINE;
chr7,28286533,28286827,-0.174,strongHypo,Prx,NM_019412,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:SINE;
chr7,28764666,28764732,0.213,strongHyper,Zfp780b,NM_001081021,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr7,28798349,28798480,-0.162,strongHypo,Gm4636,NM_001254951,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr7,29079161,29079227,0.278,strongHyper,Dll3,NM_007866,T:CGI_shore;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr7,29107522,29107627,0.273,strongHyper,Supt5h,NM_013676,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7,29157088,29157225,-0.217,strongHypo,Plekhg2,NM_001083912,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr7,29419297,29419393,-0.196,strongHypo,C330005M16Rik,NM_175319,T:Other;
chr7,29726279,29726624,-0.233,strongHypo,Actn4,NM_021895,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7,29728644,29729105,-0.197,strongHypo,Actn4,NM_021895,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7,29846616,29846732,-0.176,strongHypo,Ryr1,NM_009109,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7,30038904,30039007,-0.259,strongHypo,Spint2,NM_001082548,T:Other;
chr7,30238431,30238550,-0.297,strongHypo,Sipa1l3,NM_001081028,T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr7,30829646,30829825,-0.153,strongHypo,Zfp14,NM_011748,T:Center30ct;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr7,30989824,30989933,0.191,strongHyper,Capns1,NM_009795,T:LTR;
chr7,31220043,31220265,-0.189,strongHypo,Aplp1,NM_007467,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr7,31220882,31221147,0.196,strongHyper,Aplp1,NM_007467,T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr7,31347227,31347385,0.233,strongHyper,Psenen,NM_025498,T:CGI_shore;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:TTSup1k;
chr7,31588815,31589175,-0.43,strongHypo,Krtdap,NM_001033131,T:SimpleRepeat;T:SINE;
chr7,31617769,31617820,0.234,strongHyper,Ffar2,NM_146187,T:Other;
chr7,31822255,31822546,0.338,strongHyper,Fxyd5,NM_001111073,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr7,32923733,32923795,0.19,strongHyper,Gm5326,NM_001256066,T:Other;
chr7,34602211,34602671,0.191,strongHyper,Gm12769,NM_001099329,T:LTR;
chr7,34613763,34614136,0.194,strongHyper,Gm12769,NM_001099329,T:LINE;
chr7,34657034,34657104,0.366,strongHyper,Abpg,NM_178308,T:LINE;
chr7,35235311,35235408,0.18,strongHyper,Lsm14a,NM_025948,T:LTR;
chr7,35440236,35440290,-0.242,strongHypo,Kctd15,NM_146188,T:CGI;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:LowComplexity;
chr7,35560123,35560381,0.178,strongHyper,Chst8,NM_175140,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr7,35820305,35820389,-0.254,strongHypo,Pepd,NM_008820,T:ExtGene;T:Gene;T:Intron;
chr7,35822549,35822637,-0.273,strongHypo,Pepd,NM_008820,T:ExtGene;T:Gene;T:Intron;
chr7,35865710,35865782,-0.195,strongHypo,Cebpg,NM_009884,T:Other;
chr7,35931306,35931380,-0.173,strongHypo,Cebpa,NM_007678,T:Other;
chr7,36472029,36472156,-0.163,strongHypo,Dpy19l3,NM_178704,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr7,36514695,36514962,-0.277,strongHypo,Dpy19l3,NM_178704,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr7,36687723,36687889,0.301,strongHyper,E130304I02Rik,NR_033567,T:Other;
chr7,36863375,36863627,0.194,strongHyper,E130304I02Rik,NR_033567,T:SimpleRepeat;
chr7,37820176,37820324,0.288,strongHyper,Tshz3,NM_172298,T:SimpleRepeat;T:SINE;
chr7,38129059,38129118,-0.259,strongHypo,Zfp536,NM_172385,T:Other;
chr7,48887008,48887462,0.213,strongHyper,Zfp788,NM_023363,T:LTR;
chr7,50679506,50680017,0.253,strongHyper,Lim2,NM_177693,T:SimpleRepeat;
chr7,51039943,51040283,0.208,strongHyper,Klk10,NM_133712,T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr7,51112078,51112133,-0.256,strongHypo,Klk5,NM_026806,T:Other;
chr7,51186518,51186929,0.184,strongHyper,Klk15,NM_174865,T:SINE;
chr7,51597524,51597760,0.226,strongHyper,Shank1,NM_001034115,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7,51647653,51647838,0.182,strongHyper,Syt3,NM_001114116,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr7,51718363,51718584,-0.183,strongHypo,Lrrc4b,NM_198250,T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_wiCGI;T:TTSup1k;T:SimpleRepeat;
chr7,51789639,51789757,0.194,strongHyper,Pold1,NM_011131,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7,51812129,51812226,0.252,strongHyper,Nr1h2,NM_009473,T:LTR;
chr7,51889846,51889904,0.227,strongHyper,Myh14,NM_028021,T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr7,51917819,51917966,0.18,strongHyper,Myh14,NM_028021,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7,52095882,52096043,0.198,strongHyper,Nup62-il4i1,NM_001171024,T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:TTSdn1k;T:TTSdn1k_wiCGI;T:TTSup1k;
chr7,52346126,52346317,-0.263,strongHypo,Rcn3,NM_026555,T:ExtGene;T:Gene;T:Intron;T:SINE;
chr7,52392488,52392592,-0.197,strongHypo,Flt3l,NM_013520,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr7,52422788,52423276,0.161,strongHyper,Slc17a7,NM_182993,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr7,52528558,52528635,0.215,strongHyper,1700039E15Rik,NM_001033176,T:Other;
