#chrom	start	end	Meth Dif_24mo-4mo	class_24mo_v_4mo	Gene name	name	features
chr7	35235311	35235408	0.18	strongHyper	Lsm14a	NM_025948	T:LTR;
chr7	51917819	51917966	0.18	strongHyper	Myh14	NM_028021	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7	79010420	79010765	0.18	strongHyper	Mctp2	NM_001024703	T:Other;
chr7	86214289	86214494	0.18	strongHyper	Acan	NM_007424	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LINE;T:SINE;
chr7	102318904	102319142	0.18	strongHyper	Odz4	NM_011858	T:LTR;
chr7	104737994	104738196	0.18	strongHyper	Rsf1	NM_001081267	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7	125462869	125463134	0.18	strongHyper	Syt17	NM_138649	T:SINE;
chr7	142780584	142780967	0.18	strongHyper	Ptpre	NM_011212	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr7	80740826	80740930	0.181	strongHyper	1810026B05Rik	NR_037569	T:SINE;
chr7	128631497	128631645	0.181	strongHyper	Hs3st2	NM_001081327	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr7	51647653	51647838	0.182	strongHyper	Syt3	NM_001114116	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr7	17470548	17470625	0.183	strongHyper	Dact3	NM_001081655	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;
chr7	127698154	127698491	0.183	strongHyper	Abca16	NR_024051	T:Other;
chr7	25425480	25425664	0.184	strongHyper	Lypd3	NM_133743	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr7	51186518	51186929	0.184	strongHyper	Klk15	NM_174865	T:SINE;
chr7	90592237	90592364	0.184	strongHyper	Tmc3	NM_177695	T:Other;
chr7	134964321	134964400	0.184	strongHyper	Stx1b	NM_024414	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7	146005580	146005650	0.184	strongHyper	Mapk1ip1	NM_001045483	T:Other;
chr7	73448958	73449148	0.185	strongHyper	Lrrk1	NM_146191	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr7	109088260	109088390	0.185	strongHyper	Lrrc51	NM_001162973	T:Other;
chr7	53263538	53263650	0.186	strongHyper	Abcc6	NM_018795	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr7	86568020	86568089	0.186	strongHyper	Fanci	NM_145946	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr7	151655891	151656038	0.186	strongHyper	Cttn	NM_001252572	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr7	61907629	61908131	0.187	strongHyper	Luzp2	NM_178705	T:LTR;
chr7	106066232	106066526	0.187	strongHyper	Uvrag	NM_178635	T:ExtGene;T:Gene;T:Intron;
chr7	147264806	147264877	0.187	strongHyper	Caly	NM_001190386	T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:SINE;
chr7	125169702	125169974	0.188	strongHyper	Rps15a	NM_170669	T:Other;
chr7	134279746	134279862	0.188	strongHyper	Spn	NM_009259	T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr7	138835422	138835520	0.188	strongHyper	Bub3	NM_009774	T:Other;
chr7	74257510	74257573	0.189	strongHyper	Adamts17	NM_001033877	T:ExtGene;T:Gene;T:Intron;
chr7	121225035	121225221	0.189	strongHyper	Rras2	NM_025846	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr7	4422921	4423081	0.19	strongHyper	Eps8l1	NM_026146	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr7	4425824	4426493	0.19	strongHyper	Eps8l1	NM_026146	T:ExtGene;T:Gene;T:Intron;
chr7	32923733	32923795	0.19	strongHyper	Gm5326	NM_001256066	T:Other;
chr7	54311431	54311678	0.19	strongHyper	Tmem86a	NM_026436	T:Other;
chr7	12955695	12955920	0.191	strongHyper	Vmn1r84	NM_134233	T:LINE;
chr7	30989824	30989933	0.191	strongHyper	Capns1	NM_009795	T:LTR;
chr7	34602211	34602671	0.191	strongHyper	Gm12769	NM_001099329	T:LTR;
chr7	65021851	65022331	0.191	strongHyper	Gabrb3	NM_008071	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr7	76638053	76638227	0.191	strongHyper	4930402F11Rik	NR_045940	T:Other;
chr7	146337120	146337405	0.191	strongHyper	Stk32c	NM_021302	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr7	26170286	26170602	0.192	strongHyper	Lipe	NM_001039507	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7	97191152	97191219	0.192	strongHyper	E230029C05Rik	NR_015614	T:Other;
chr7	150630507	150630988	0.192	strongHyper	Cdkn1c	NM_001161624	T:CGI_shore;
chr7	3265044	3265120	0.193	strongHyper	Nlrp12	NM_001033431	T:Other;
chr7	3354053	3354407	0.193	strongHyper	Cacng7	NM_133189	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LowComplexity;T:SINE;
chr7	121248321	121248464	0.193	strongHyper	Rras2	NM_025846	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7	130540979	130541152	0.193	strongHyper	Lcmt1	NM_025304	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr7	18988829	18988944	0.194	strongHyper	Psg28	NM_054063	T:CGI_shore;T:LTR;
chr7	34613763	34614136	0.194	strongHyper	Gm12769	NM_001099329	T:LINE;
chr7	36863375	36863627	0.194	strongHyper	E130304I02Rik	NR_033567	T:SimpleRepeat;
chr7	51789639	51789757	0.194	strongHyper	Pold1	NM_011131	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7	57008099	57008233	0.194	strongHyper	Htatip2	NM_001146049	T:LTR;
chr7	88748308	88748455	0.194	strongHyper	Homer2	NM_001164087	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:SINE;
chr7	135656934	135657033	0.194	strongHyper	Bag3	NM_013863	T:Other;
chr7	31220882	31221147	0.196	strongHyper	Aplp1	NM_007467	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr7	88597253	88597545	0.196	strongHyper	Cpeb1	NM_001252525	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7	105951850	105952023	0.196	strongHyper	Wnt11	NM_009519	T:LTR;T:SINE;
chr7	52095882	52096043	0.198	strongHyper	Nup62-il4i1	NM_001171024	T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:TTSdn1k;T:TTSdn1k_wiCGI;T:TTSup1k;
chr7	117044812	117045045	0.198	strongHyper	Dennd5a	NM_021494	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr7	120735664	120735800	0.198	strongHyper	Far1	NM_026143	T:LTR;
chr7	3657712	3657954	0.199	strongHyper	Rps9	NM_029767	T:CGI_shore;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr7	133851287	133851344	0.199	strongHyper	Coro1a	NM_009898	T:Other;
chr7	148109292	148109526	0.199	strongHyper	Nlrp6	NM_001081389	T:CGI_shore;T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr7	65326479	65326540	0.2	strongHyper	Gabrb3	NM_008071	T:LINE;
chr7	73017088	73017167	0.2	strongHyper	Pcsk6	NM_011048	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7	25609674	25609751	0.201	strongHyper	Lypd4	NM_182785	T:Other;
chr7	26904968	26905102	0.201	strongHyper	Cyp2b13	NM_007813	T:LTR;
chr7	53047563	53047688	0.201	strongHyper	Lmtk3	NM_001005511	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:LowComplexity;
chr7	133210344	133210482	0.201	strongHyper	Gsg1l	NM_001101488	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr7	16787939	16788111	0.202	strongHyper	Dhx34	NM_027883	T:ExtGene;T:Gene;T:Intron;
chr7	20002383	20002446	0.202	strongHyper	Ckm	NM_007710	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr7	25649492	25649649	0.202	strongHyper	Lypd4	NM_182785	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSdn1k;T:TTSdn1k_woCGI;T:TTSup1k;
chr7	118093469	118093532	0.202	strongHyper	Mrvi1	NM_194464	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr7	141711448	141711540	0.202	strongHyper	D7Ertd443e	NM_001081331	T:LTR;
chr7	3892645	3892855	0.203	strongHyper	Lilra6	NM_011090	T:Other;
chr7	56778100	56778317	0.203	strongHyper	Nav2	NM_175272	T:ExtGene;T:Gene;T:Intron;
chr7	133592117	133592339	0.204	strongHyper	Atp2a1	NM_007504	T:Exon;T:ExtGene;T:Gene;
chr7	147707576	147707974	0.204	strongHyper	Olfr536	NM_146520	T:LINE;
chr7	4658799	4659023	0.207	strongHyper	Tmem150b	NM_177887	T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_wiCGI;T:TTSup1k;
chr7	75367315	75367367	0.207	strongHyper	Igf1r	NM_010513	T:ExtGene;T:Gene;T:Intron;
chr7	51039943	51040283	0.208	strongHyper	Klk10	NM_133712	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr7	73188525	73188973	0.208	strongHyper	Pcsk6	NM_011048	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7	106525967	106526164	0.208	strongHyper	Gdpd5	NM_201352	T:LTR;
chr7	146326119	146326185	0.209	strongHyper	Stk32c	NM_021302	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr7	55167440	55167515	0.21	strongHyper	Mrgpra4	NM_153524	T:LINE;
chr7	72766310	72766567	0.211	strongHyper	Tarsl2	NM_172310	T:Other;
chr7	105324721	105325174	0.211	strongHyper	Capn5	NM_007602	T:CGI_shore;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr7	28764666	28764732	0.213	strongHyper	Zfp780b	NM_001081021	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr7	48887008	48887462	0.213	strongHyper	Zfp788	NM_023363	T:LTR;
chr7	20429970	20430051	0.214	strongHyper	Ceacam16	NM_001033419	T:Other;
chr7	108883667	108883777	0.214	strongHyper	Clpb	NM_009191	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr7	117759733	117759985	0.214	strongHyper	Sbf2	NM_177324	T:CGI_shore;
chr7	52528558	52528635	0.215	strongHyper	1700039E15Rik	NM_001033176	T:Other;
chr7	103890937	103891002	0.216	strongHyper	Odz4	NM_011858	T:ExtGene;T:Gene;T:Intron;
chr7	145159767	145159884	0.216	strongHyper	Tcerg1l	NM_183289	T:Other;
chr7	53348654	53348730	0.217	strongHyper	Kcnj11	NM_010602	T:Other;
chr7	53965923	53965978	0.217	strongHyper	Saal1	NM_030233	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr7	74992048	74992176	0.217	strongHyper	4833412C05Rik	NR_045954	T:CGI_shore;
chr7	87003041	87003403	0.217	strongHyper	Anpep	NM_008486	T:Other;
chr7	89840234	89840324	0.217	strongHyper	Eftud1	NM_001159672	T:ExtGene;T:Gene;T:Intron;
chr7	136961442	136961557	0.22	strongHyper	Gm4265	NR_046077	T:SINE;
chr7	4626029	4626106	0.221	strongHyper	Hspbp1	NM_024172	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr7	82919561	82919780	0.221	strongHyper	Akap13	NM_029332	T:LTR;
chr7	86526319	86526538	0.221	strongHyper	Rlbp1	NM_020599	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr7	3080761	3080971	0.223	strongHyper	Speer9-ps1	NR_001583	T:LINE;
chr7	96747713	96747828	0.224	strongHyper	Me3	NM_181407	T:Other;
chr7	140654863	140654953	0.224	strongHyper	4930404H21Rik	NM_028654	T:Other;
chr7	148570680	148570749	0.224	strongHyper	Taldo1	NM_011528	T:LTR;
chr7	106469488	106469576	0.225	strongHyper	Mtap6	NM_001043355	T:ExtGene;T:Gene;T:Intron;T:TTSdn1k;T:TTSdn1k_woCGI;
chr7	51597524	51597760	0.226	strongHyper	Shank1	NM_001034115	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7	110910907	110911060	0.226	strongHyper	Olfr69	NM_013621	T:Other;
chr7	129459345	129459480	0.226	strongHyper	Prkcb	NM_008855	T:ExtGene;T:Gene;T:Intron;
chr7	139402861	139403038	0.226	strongHyper	Chst15	NM_029935	T:Other;
chr7	148547335	148547679	0.226	strongHyper	Eps8l2	NM_133191	T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_wiCGI;
chr7	152118432	152118531	0.226	strongHyper	Ccnd1	NM_007631	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr7	51889846	51889904	0.227	strongHyper	Myh14	NM_028021	T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr7	54016932	54017013	0.23	strongHyper	Hps5	NM_001005247	T:ExtGene;T:Gene;T:Intron;
chr7	120073663	120073928	0.23	strongHyper	Tead1	NM_001166585	T:LTR;
chr7	90556370	90556446	0.231	strongHyper	Tmc3	NM_177695	T:LINE;
chr7	135206032	135206293	0.231	strongHyper	Itgam	NM_001082960	T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr7	31347227	31347385	0.233	strongHyper	Psenen	NM_025498	T:CGI_shore;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:TTSup1k;
chr7	137144597	137144653	0.233	strongHyper	Gm4265	NR_046077	T:Other;
chr7	31617769	31617820	0.234	strongHyper	Ffar2	NM_146187	T:Other;
chr7	122551433	122551502	0.239	strongHyper	Sox6	NM_011445	T:Other;
chr7	135872450	135872581	0.239	strongHyper	Mcmbp	NM_145955	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7	138043695	138044081	0.239	strongHyper	Plekha1	NM_133942	T:Exon;T:ExtGene;T:Gene;T:Intron;T:LINE;T:LowComplexity;
chr7	84280644	84280732	0.245	strongHyper	Agbl1	NM_001199224	T:LINE;
chr7	92322336	92322462	0.245	strongHyper	Vmn2r67	NM_001102579	T:LTR;
chr7	73967806	73967881	0.246	strongHyper	Lass3	NM_001164201	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr7	65470350	65470602	0.248	strongHyper	Gabrb3	NM_008071	T:LINE;T:LTR;
chr7	3217587	3217694	0.25	strongHyper	Mir290	NR_029640	T:ExtGene;T:Prom;T:Prom_woCGI;T:SINE;
chr7	51812129	51812226	0.252	strongHyper	Nr1h2	NM_009473	T:LTR;
chr7	50679506	50680017	0.253	strongHyper	Lim2	NM_177693	T:SimpleRepeat;
chr7	78797356	78797434	0.253	strongHyper	Mctp2	NM_001024703	T:Other;
chr7	86197064	86197141	0.253	strongHyper	Acan	NM_007424	T:CGI_shore;
chr7	149277869	149277924	0.253	strongHyper	Dusp8	NM_008748	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr7	121434935	121435167	0.255	strongHyper	Psma1	NM_011965	T:Other;
chr7	19049699	19049761	0.26	strongHyper	Psg26	NM_001029893	T:CGI;T:CGI_woGeneExt2k;
chr7	53655997	53656206	0.27	strongHyper	Kcnc1	NM_001112739	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr7	130260474	130260580	0.27	strongHyper	Tnrc6a	NM_144925	T:LINE;
chr7	148044373	148044502	0.271	strongHyper	Ric8	NM_053194	T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7	24897018	24897082	0.273	strongHyper	Zfp112	NM_021307	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr7	29107522	29107627	0.273	strongHyper	Supt5h	NM_013676	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr7	53363016	53363254	0.273	strongHyper	Abcc8	NM_011510	T:ExtGene;T:Gene;T:Intron;
chr7	29079161	29079227	0.278	strongHyper	Dll3	NM_007866	T:CGI_shore;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr7	146913134	146913563	0.278	strongHyper	Gpr123	NM_177469	T:SimpleRepeat;
chr7	52843905	52843993	0.282	strongHyper	Bcat2	NM_001243053	T:ExtGene;T:Gene;T:Intron;
chr7	89081530	89081582	0.283	strongHyper	Hdgfrp3	NM_013886	T:CGI_shore;
chr7	117999036	117999544	0.285	strongHyper	Lyve1	NM_053247	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr7	142787791	142787977	0.285	strongHyper	Ptpre	NM_011212	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr7	139378095	139378492	0.287	strongHyper	Cpxm2	NM_018867	T:Other;
chr7	37820176	37820324	0.288	strongHyper	Tshz3	NM_172298	T:SimpleRepeat;T:SINE;
chr7	103835728	103835815	0.289	strongHyper	Odz4	NM_011858	T:ExtGene;T:Gene;T:Intron;
chr7	28157608	28157806	0.292	strongHyper	Spnb4	NM_001199235	T:CGI_shore;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;T:SINE;
chr7	106932358	106932566	0.293	strongHyper	Olfr521	NM_146356	T:LINE;T:LTR;
chr7	73525837	73525943	0.3	strongHyper	Lrrk1	NM_146191	T:ExtGene;T:Gene;T:Intron;T:DNA;
chr7	36687723	36687889	0.301	strongHyper	E130304I02Rik	NR_033567	T:Other;
chr7	139909157	139909272	0.301	strongHyper	Fam53b	NM_175268	T:ExtGene;T:Gene;T:Intron;
chr7	107155449	107155565	0.303	strongHyper	Chrdl2	NM_133709	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:SINE;
chr7	71145570	71145647	0.305	strongHyper	Klf13	NM_021366	T:Other;
chr7	126605766	126605834	0.306	strongHyper	Umod	NM_009470	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr7	133889729	133889802	0.312	strongHyper	Mapk3	NM_011952	T:LINE;
chr7	5184833	5185249	0.313	strongHyper	Vmn1r57	NM_001166734	T:LINE;
chr7	106536454	106536522	0.319	strongHyper	Gdpd5	NM_201352	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr7	73270277	73270469	0.32	strongHyper	Chsy1	NM_001081163	T:Exon;T:ExtGene;T:Gene;
chr7	134995240	134995354	0.327	strongHyper	Stx4a	NM_009294	T:Other;
chr7	31822255	31822546	0.338	strongHyper	Fxyd5	NM_001111073	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr7	28096281	28096441	0.345	strongHyper	Ltbp4	NM_001113549	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr7	88340515	88340612	0.354	strongHyper	Pde8a	NM_008803	T:LTR;
chr7	132649162	132649232	0.354	strongHyper	Nsmce1	NM_026330	T:LTR;
chr7	34657034	34657104	0.366	strongHyper	Abpg	NM_178308	T:LINE;
chr7	120244372	120244460	0.441	strongHyper	4930543E12Rik	NR_045978	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr7	148167771	148167912	0.456	strongHyper	Ifitm1	NM_001112715	T:Other;
chr8	90297671	90297992	0.15	strongHyper	Zfp423	NM_033327	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr8	125998371	125998749	0.15	strongHyper	Afg3l1	NM_054070	T:LTR;
chr8	13035995	13036200	0.151	strongHyper	F7	NM_010172	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr8	35143834	35144170	0.151	strongHyper	Dctn6	NM_011722	T:LTR;T:SINE;
chr8	94589880	94590280	0.151	strongHyper	4933436C20Rik	NR_033641	T:SimpleRepeat;
chr8	123802272	123802374	0.151	strongHyper	Foxl1	NM_008024	T:Other;
chr8	11831497	11831917	0.152	strongHyper	Arhgef7	NM_001113518	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr8	37666219	37666770	0.152	strongHyper	Dlc1	NM_015802	T:ExtGene;T:Gene;T:Intron;
chr8	111961168	111961486	0.152	strongHyper	Pmfbp1	NM_019938	T:Other;
chr8	112061841	112061978	0.152	strongHyper	Pmfbp1	NM_019938	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr8	122881110	122881319	0.152	strongHyper	Gse1	NM_198671	T:Other;
chr8	125659487	125659720	0.152	strongHyper	Cpne7	NM_170684	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr8	10911039	10911639	0.153	strongHyper	3930402G23Rik	NR_030715	T:Other;
chr8	14393346	14393460	0.153	strongHyper	Dlgap2	NM_001145965	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr8	27736876	27736928	0.153	strongHyper	2310008N11Rik	NR_045904	T:Other;
chr8	123367256	123367756	0.153	strongHyper	Irf8	NM_008320	T:LINE;T:LTR;
chr8	124787101	124787508	0.153	strongHyper	Zfpm1	NM_009569	T:Other;
chr8	127449584	127450252	0.153	strongHyper	Egln1	NM_053207	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:DNA;
chr8	13652250	13652399	0.154	strongHyper	Rasa3	NM_009025	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr8	41507695	41507845	0.155	strongHyper	Zdhhc2	NM_178395	T:CGI_shore;T:LINE;
chr8	81749822	81749914	0.155	strongHyper	1700011L22Rik	NM_026315	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr8	126825764	126826275	0.155	strongHyper	Galnt2	NM_139272	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr8	48455395	48455529	0.156	strongHyper	Stox2	NM_175162	T:Other;
chr8	63765240	63765341	0.156	strongHyper	1700001D01Rik	NR_045475	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr8	4206225	4206359	0.157	strongHyper	BC068157	NM_207203	T:CGI_shore;
chr8	38452993	38453065	0.157	strongHyper	Sgcz	NM_145841	T:LTR;
chr8	67344729	67345006	0.157	strongHyper	Klhl2	NM_178633	T:ExtGene;T:Gene;T:Intron;T:SINE;
chr8	72405764	72405817	0.157	strongHyper	Cilp2	NM_026818	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;
chr8	109097228	109097280	0.157	strongHyper	1110028F18Rik	NR_045470	T:Other;
chr8	24496683	24496987	0.158	strongHyper	Sfrp1	NM_013834	T:SimpleRepeat;T:SINE;
chr8	86744114	86744362	0.158	strongHyper	Zswim4	NM_172503	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;T:SimpleRepeat;
chr8	96708026	96708365	0.158	strongHyper	Mt1	NM_013602	T:LTR;
chr8	117050653	117050791	0.158	strongHyper	Wwox	NM_019573	T:ExtGene;T:Gene;T:Intron;T:SINE;
chr8	123744549	123744669	0.158	strongHyper	Foxl1	NM_008024	T:Other;
chr8	115990437	115990693	0.159	strongHyper	Mon1b	NM_001048143	T:Other;
chr8	16686031	16686307	0.16	strongHyper	Csmd1	NM_053171	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr8	30396658	30397199	0.16	strongHyper	Unc5d	NM_153135	T:Other;
chr8	28361401	28361498	0.161	strongHyper	Eif4ebp1	NM_007918	T:LTR;
chr8	91828149	91828247	0.162	strongHyper	Sall1	NM_021390	T:Other;
chr8	111245231	111245724	0.162	strongHyper	Zfhx3	NM_007496	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr8	122308060	122308726	0.162	strongHyper	4632415K11Rik	NM_028883	T:Other;
chr8	124287384	124287649	0.162	strongHyper	Jph3	NM_020605	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr8	128831235	128831723	0.162	strongHyper	Slc35f3	NM_175434	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr8	12876390	12876951	0.163	strongHyper	Atp11a	NM_015804	T:SimpleRepeat;
chr8	27440438	27440516	0.163	strongHyper	Thap1	NM_199042	T:Other;
chr8	44325890	44325983	0.163	strongHyper	Triml2	NM_001160412	T:SINE;
chr8	10900539	10901263	0.164	strongHyper	B930025P03Rik	NR_040705	T:LowComplexity;T:LTR;T:SimpleRepeat;
chr8	36491501	36492025	0.164	strongHyper	Eri1	NM_026067	T:LTR;
chr8	86821408	86821799	0.164	strongHyper	Ccdc130	NM_026350	T:LTR;
chr8	81257090	81257275	0.165	strongHyper	Slc10a7	NM_029736	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr8	71658759	71658906	0.166	strongHyper	Lzts1	NM_199364	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr8	93868532	93868730	0.166	strongHyper	Fto	NM_011936	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr8	113003351	113003850	0.166	strongHyper	Hydin	NM_172916	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:DNA;T:LowComplexity;
chr8	27955344	27955625	0.167	strongHyper	2310008N11Rik	NR_045904	T:SimpleRepeat;
chr8	80951225	80951423	0.167	strongHyper	Pou4f2	NM_138944	T:Other;
chr8	90433248	90433438	0.167	strongHyper	Zfp423	NM_033327	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr8	11925843	11926212	0.168	strongHyper	1700018L24Rik	NM_029326	T:LTR;
chr8	42050480	42050681	0.168	strongHyper	Pdgfrl	NM_026840	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr8	97335759	97335811	0.168	strongHyper	Ccl17	NM_011332	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr8	13428242	13428536	0.169	strongHyper	Grk1	NM_011881	T:Other;
chr8	48458969	48459272	0.169	strongHyper	Stox2	NM_175162	T:LINE;T:SINE;
chr8	108923918	108924232	0.169	strongHyper	Zfp90	NM_011764	T:Other;
chr8	113442481	113442674	0.169	strongHyper	St3gal2	NM_009179	T:CGI_shore;T:LTR;
chr8	13472446	13472550	0.17	strongHyper	Gas6	NM_019521	T:ExtGene;T:Gene;T:Intron;
chr8	77427823	77427959	0.17	strongHyper	Isx	NM_027837	T:Other;
