#chrom	start	end	Meth Dif_24mo-4mo	class_24mo_v_4mo	Gene name	name	features
chr5	43782959	43783080	-0.194	strongHypo	Cpeb2	NM_001177379	T:Other;
chr5	5262040	5262206	-0.193	strongHypo	Cdk14	NM_011074	T:ExtGene;T:Gene;T:Intron;
chr5	93285476	93285699	-0.193	strongHypo	Shroom3	NM_001077595	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr5	111960306	111960609	-0.193	strongHypo	C130026L21Rik	NR_015546	T:Other;
chr5	132942608	132942901	-0.193	strongHypo	Auts2	NM_177047	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr5	23294427	23295276	-0.192	strongHypo	Rint1	NM_177323	T:CGI_shore;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:SimpleRepeat;T:SINE;
chr5	148054599	148054672	-0.192	strongHypo	2210019I11Rik	NR_038157	T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;
chr5	150048879	150048939	-0.192	strongHypo	Uspl1	NM_001013378	T:Other;
chr5	144162290	144162442	-0.19	strongHypo	Kdelr2	NM_025841	T:Other;
chr5	100843711	100844005	-0.189	strongHypo	Sec31a	NM_026969	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr5	111691514	111691829	-0.189	strongHypo	Ttc28	NM_024477	T:ExtGene;T:Gene;T:Intron;
chr5	76358522	76358693	-0.188	strongHypo	Kdr	NM_010612	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr5	149849165	149849561	-0.188	strongHypo	Hmgb1	NM_010439	T:Other;
chr5	127996599	127996677	-0.187	strongHypo	Tmem132c	NM_175432	T:ExtGene;T:Gene;T:Intron;
chr5	149632145	149632271	-0.187	strongHypo	Katnal1	NM_153572	T:DNA;
chr5	151402187	151402472	-0.187	strongHypo	N4bp2l1	NM_133898	T:SINE;
chr5	125642302	125642564	-0.186	strongHypo	Ncor2	NM_001253904	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr5	129019275	129019366	-0.185	strongHypo	5930412G12Rik	NR_015517	T:Other;
chr5	144386429	144386861	-0.185	strongHypo	Cyth3	NM_011182	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr5	8659946	8660103	-0.184	strongHypo	Abcb1a	NM_011076	T:CGI_shore;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr5	20645461	20645669	-0.184	strongHypo	Pion	NM_175437	T:LINE;
chr5	118644471	118644538	-0.184	strongHypo	Rnft2	NM_172998	T:ExtGene;T:Gene;T:Intron;
chr5	36872195	36872305	-0.183	strongHypo	Tbc1d14	NM_001113364	T:CGI_shore;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr5	75235724	75235828	-0.183	strongHypo	Gm6116	NR_045866	T:Other;
chr5	28725140	28725617	-0.182	strongHypo	Rbm33	NM_028234	T:ExtGene;T:Gene;T:Intron;
chr5	100347798	100348196	-0.182	strongHypo	Hnrnpd	NM_001077265	T:Other;
chr5	65351355	65351427	-0.181	strongHypo	Tlr6	NM_011604	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr5	75977446	75977663	-0.181	strongHypo	Kit	NM_021099	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr5	86224686	86224933	-0.181	strongHypo	Cenpc1	NM_007683	T:Other;
chr5	102542214	102542310	-0.181	strongHypo	Wdfy3	NM_172882	T:Other;
chr5	107716788	107717207	-0.181	strongHypo	Tgfbr3	NM_011578	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr5	112121150	112121323	-0.181	strongHypo	E130006D01Rik	NR_045832	T:Other;
chr5	117729161	117729291	-0.181	strongHypo	Pebp1	NM_018858	T:Other;
chr5	121836269	121836435	-0.18	strongHypo	Trafd1	NM_001163470	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:SimpleRepeat;T:SINE;
chr5	149665363	149665793	-0.18	strongHypo	Katnal1	NM_153572	T:Other;
chr5	24129607	24129812	-0.179	strongHypo	1700022A21Rik	NR_003953	T:Other;
chr5	115940303	115940353	-0.178	strongHypo	Sirt4	NM_133760	T:CGI_shore;T:Rleft;
chr5	116487912	116488000	-0.178	strongHypo	Tmem233	NM_001101546	T:LTR;
chr5	134746186	134746443	-0.178	strongHypo	Gtf2i	NM_001080746	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr5	137756378	137756629	-0.178	strongHypo	Slc12a9	NM_031406	T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;T:TTSup1k;
chr5	147197763	147197865	-0.178	strongHypo	Wasf3	NM_145155	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr5	114349750	114349898	-0.176	strongHypo	Coro1c	NM_011779	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr5	37103727	37104159	-0.175	strongHypo	D5Ertd579e	NM_001081232	T:Other;
chr5	74113334	74113417	-0.175	strongHypo	Spata18	NM_178387	T:Other;
chr5	139597875	139598110	-0.175	strongHypo	Prkar1b	NM_008923	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr5	64710484	64711046	-0.174	strongHypo	Tbc1d1	NM_019636	T:ExtGene;T:Gene;T:Intron;
chr5	5313345	5313645	-0.173	strongHypo	Cdk14	NM_011074	T:ExtGene;T:Gene;T:Intron;
chr5	67000681	67000908	-0.173	strongHypo	Apbb2	NM_009686	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr5	143642286	143642557	-0.173	strongHypo	Fbxl18	NM_001033312	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr5	67552123	67552447	-0.172	strongHypo	Phox2b	NM_008888	T:Other;
chr5	140654200	140654607	-0.172	strongHypo	Mad1l1	NM_010752	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr5	53416807	53417070	-0.171	strongHypo	Slc34a2	NM_011402	T:Other;
chr5	122552867	122553109	-0.171	strongHypo	Myl2	NM_010861	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr5	147671892	147672419	-0.171	strongHypo	Rasl11a	NM_026864	T:LINE;T:LTR;
chr5	22510298	22510594	-0.17	strongHypo	Lhfpl3	NM_001081231	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr5	74452148	74452342	-0.17	strongHypo	Usp46	NM_177561	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr5	76606000	76606073	-0.17	strongHypo	Tmem165	NM_011626	T:LTR;
chr5	128560002	128560321	-0.17	strongHypo	Tmem132d	NM_172885	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr5	76273831	76273924	-0.169	strongHypo	Kdr	NM_010612	T:Other;
chr5	21179136	21179218	-0.168	strongHypo	Napepld	NM_178728	T:ExtGene;T:Gene;T:Intron;
chr5	73754270	73754407	-0.167	strongHypo	Ociad2	NM_026950	T:Other;
chr5	111624560	111624645	-0.167	strongHypo	Ttc28	NM_024477	T:ExtGene;T:Gene;T:Intron;
chr5	112719245	112719429	-0.167	strongHypo	Tpst2	NM_009419	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr5	114814011	114814100	-0.167	strongHypo	Kctd10	NM_001159941	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr5	122931593	122932034	-0.167	strongHypo	Atp2a2	NM_001110140	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;T:DNA;
chr5	33678632	33678683	-0.166	strongHypo	Maea	NM_021500	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr5	126443408	126443501	-0.166	strongHypo	Tmem132b	NM_001190352	T:Other;
chr5	128942463	128942527	-0.166	strongHypo	Tmem132d	NM_172885	T:Other;
chr5	150482311	150482540	-0.166	strongHypo	B3galtl	NM_001081204	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr5	36828101	36828158	-0.165	strongHypo	Ccdc96	NM_025725	T:CGI_shore;T:1stExon;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr5	112865619	112866085	-0.165	strongHypo	Sez6l	NM_001253916	T:ExtGene;T:Gene;T:Intron;
chr5	150424983	150425186	-0.165	strongHypo	Hsph1	NM_013559	T:ExtGene;T:Gene;T:Intron;
chr5	114174273	114174406	-0.164	strongHypo	1700069L16Rik	NR_033216	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TpUTR;T:TpUTR_woCGI;T:TSSdn1k;
chr5	139232216	139232483	-0.164	strongHypo	Fam20c	NM_030565	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr5	144924219	144924383	-0.164	strongHypo	Lmtk2	NM_001081109	T:ExtGene;T:Gene;T:Intron;
chr5	149861202	149861804	-0.164	strongHypo	Hmgb1	NM_010439	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr5	96784792	96784908	-0.163	strongHypo	Fras1	NM_175473	T:LTR;
chr5	103868516	103868573	-0.163	strongHypo	Ptpn13	NM_011204	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr5	120151922	120152140	-0.163	strongHypo	LOC433944	NR_040416	T:Other;
chr5	123510327	123511029	-0.163	strongHypo	Morn3	NM_029112	T:SINE;
chr5	124691669	124691865	-0.163	strongHypo	4930568K20Rik	NR_045369	T:Other;
chr5	125632440	125632766	-0.163	strongHypo	Ncor2	NM_001253904	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr5	50424881	50425014	-0.161	strongHypo	Gpr125	NM_133911	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr5	100625602	100625687	-0.16	strongHypo	2310034O05Rik	NR_040679	T:Other;
chr5	117495313	117495590	-0.16	strongHypo	Suds3	NM_001122666	T:Other;
chr5	137781094	137781148	-0.159	strongHypo	Slc12a9	NM_031406	T:SimpleRepeat;
chr5	3688651	3689079	-0.158	strongHypo	Ankib1	NM_001003909	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr5	75276583	75277140	-0.157	strongHypo	Gm6116	NR_045866	T:Other;
chr5	76866793	76866965	-0.157	strongHypo	Gm7271	NR_033501	T:Other;
chr5	92761294	92761759	-0.157	strongHypo	Art3	NM_181728	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr5	92797597	92797685	-0.157	strongHypo	Art3	NM_181728	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr5	111267675	111267880	-0.157	strongHypo	Hscb	NM_153571	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:SINE;
chr5	134855700	134855867	-0.157	strongHypo	Gtf2ird1	NM_001081465	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr5	139776605	139776694	-0.157	strongHypo	Adap1	NM_172723	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr5	104122893	104123694	-0.156	strongHypo	1700016H13Rik	NM_001163550	T:CGI_shore;T:SimpleRepeat;
chr5	38112142	38112345	-0.155	strongHypo	Stk32b	NM_022416	T:Other;
chr5	114351979	114352298	-0.155	strongHypo	Coro1c	NM_011779	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr5	138054832	138054999	-0.155	strongHypo	Fbxo24	NM_027708	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr5	108765859	108767118	-0.154	strongHypo	Pigg	NM_001081234	T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr5	111588805	111589142	-0.154	strongHypo	Ttc28	NM_024477	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr5	120119285	120119588	-0.154	strongHypo	Tbx3	NM_011535	T:CGI_shore;
chr5	109143287	109143523	-0.153	strongHypo	Fgfrl1	NM_001164259	T:Other;
chr5	115670736	115670852	-0.153	strongHypo	Pop5	NM_026398	T:Other;
chr5	37482497	37482637	-0.152	strongHypo	Jakmip1	NM_178394	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr5	77502363	77502429	-0.152	strongHypo	1700023E05Rik	NM_027970	T:LTR;
chr5	144395682	144395779	-0.152	strongHypo	Cyth3	NM_011182	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr5	89151037	89151454	-0.151	strongHypo	Mob1b	NM_026735	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr5	124979358	124979566	-0.151	strongHypo	Rilpl1	NM_021430	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr5	132331119	132331411	-0.151	strongHypo	Auts2	NM_177047	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr5	133521704	133522121	-0.151	strongHypo	Auts2	NM_177047	T:Other;
chr5	140289065	140289250	-0.151	strongHypo	Tmem184a	NM_144914	T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr5	148646591	148646795	-0.151	strongHypo	Pomp	NM_025624	T:Other;
chr5	45065102	45065262	-0.15	strongHypo	Ldb2	NM_001077398	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr5	149172732	149173485	-0.15	strongHypo	Slc7a1	NM_007513	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr6	129398318	129398394	-0.542	strongHypo	Clec1a	NM_175526	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6	84529758	84529809	-0.53	strongHypo	Cyp26b1	NM_175475	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6	108853397	108853621	-0.479	strongHypo	Edem1	NM_138677	T:Other;
chr6	117263011	117263260	-0.479	strongHypo	Cxcl12	NM_001012477	T:Other;
chr6	109813550	109813773	-0.446	strongHypo	Grm7	NM_177328	T:Other;
chr6	99874293	99874366	-0.405	strongHypo	Prok2	NM_001037539	T:Other;
chr6	91910173	91910227	-0.4	strongHypo	4930590J08Rik	NM_198668	T:Other;
chr6	34282441	34282535	-0.383	strongHypo	Akr1b3	NM_009658	T:Other;
chr6	145881368	145881513	-0.369	strongHypo	Sspn	NM_010656	T:Rleft;
chr6	5033094	5033177	-0.368	strongHypo	Ppp1r9a	NM_181595	T:ExtGene;T:Gene;T:Intron;
chr6	8461533	8461849	-0.367	strongHypo	Glcci1	NM_133236	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6	129401010	129401641	-0.36	strongHypo	Clec1a	NM_175526	T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr6	134056314	134056374	-0.351	strongHypo	Etv6	NM_007961	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6	66965853	66966022	-0.349	strongHypo	Gng12	NM_001177558	T:ExtGene;T:Gene;T:Intron;
chr6	134338747	134338860	-0.347	strongHypo	Bcl2l14	NM_025778	T:DNA;
chr6	5009343	5009540	-0.345	strongHypo	Ppp1r9a	NM_181595	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6	7806298	7806481	-0.341	strongHypo	C1galt1	NM_052993	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr6	125533725	125533854	-0.34	strongHypo	Vwf	NM_011708	T:ExtGene;T:Gene;T:Intron;
chr6	82703471	82703526	-0.336	strongHypo	Hk2	NM_013820	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6	8719704	8720113	-0.335	strongHypo	Ica1	NM_010492	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr6	52711380	52711536	-0.333	strongHypo	Tax1bp1	NM_025816	T:ExtGene;T:Gene;T:Intron;
chr6	129399753	129400135	-0.33	strongHypo	Clec1a	NM_175526	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6	65487653	65487843	-0.328	strongHypo	Tnip3	NM_001001495	T:Other;
chr6	102137740	102137819	-0.322	strongHypo	Cntn3	NM_008779	T:ExtGene;T:Gene;T:Intron;
chr6	146509794	146509931	-0.32	strongHypo	4933424B01Rik	NM_138757	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6	92922815	92922893	-0.319	strongHypo	9530026P05Rik	NR_015530	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LTR;
chr6	49186519	49186856	-0.316	strongHypo	Tra2a	NM_198102	T:Rleft;T:SINE;
chr6	85322409	85322924	-0.308	strongHypo	Rab11fip5	NM_001003955	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6	39465866	39466071	-0.307	strongHypo	Dennd2a	NM_172477	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr6	149043907	149044152	-0.302	strongHypo	Dennd5b	NM_177192	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr6	67036135	67036322	-0.301	strongHypo	E230016M11Rik	NR_040278	T:LowComplexity;T:SINE;
chr6	126354097	126354245	-0.299	strongHypo	Gm10415	NR_045480	T:Other;
chr6	140440649	140440819	-0.298	strongHypo	Plekha5	NM_144920	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6	128750236	128750590	-0.297	strongHypo	Klrb1c	NM_001159904	T:CGI_shore;T:LINE;T:LowComplexity;
chr6	137019656	137019824	-0.296	strongHypo	Rerg	NM_001164212	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr6	146646759	146646885	-0.295	strongHypo	Stk38l	NM_172734	T:Other;
chr6	87940231	87940396	-0.294	strongHypo	Gm5577	NR_026990	T:Other;
chr6	114348931	114349062	-0.293	strongHypo	Hrh1	NM_008285	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr6	147103713	147103824	-0.292	strongHypo	E330012B07Rik	NR_033640	T:Other;
chr6	15361322	15361577	-0.29	strongHypo	Foxp2	NM_212435	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr6	52559781	52560205	-0.29	strongHypo	Hibadh	NM_145567	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr6	115708476	115708768	-0.289	strongHypo	Tmem40	NM_144805	T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:SINE;
chr6	135452594	135452688	-0.289	strongHypo	Emp1	NM_010128	T:Other;
chr6	81572780	81572992	-0.282	strongHypo	Mir468	NR_030151	T:Other;
chr6	143373840	143374000	-0.279	strongHypo	D6Ertd474e	NR_027803	T:Other;
chr6	43363223	43363401	-0.277	strongHypo	Tpk1	NM_013861	T:ExtGene;T:Gene;T:Intron;
chr6	90659795	90660087	-0.277	strongHypo	Iqsec1	NM_001134383	T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr6	50099504	50099625	-0.274	strongHypo	Mpp6	NM_001164733	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr6	108542257	108542441	-0.274	strongHypo	0610040F04Rik	NR_040758	T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;
chr6	125023305	125023499	-0.271	strongHypo	Lpar5	NM_001163268	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:SINE;
chr6	122436883	122437056	-0.269	strongHypo	Rimklb	NM_027664	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr6	145210712	145211485	-0.269	strongHypo	Gm15706	NR_045598	T:LINE;
chr6	7978525	7978604	-0.267	strongHypo	Col28a1	NM_001037865	T:ExtGene;T:Gene;T:Intron;
chr6	8044321	8044533	-0.266	strongHypo	Col28a1	NM_001037865	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr6	98828842	98828930	-0.266	strongHypo	Foxp1	NM_001197322	T:Other;
chr6	129397711	129397809	-0.266	strongHypo	Clec1a	NM_175526	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6	136869574	136869651	-0.264	strongHypo	Erp27	NM_026983	T:ExtGene;T:Gene;T:Intron;
chr6	31050291	31050361	-0.261	strongHypo	Mir29b-1	NR_029532	T:Other;
chr6	39284345	39284588	-0.26	strongHypo	Slc37a3	NM_028123	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;T:SINE;
chr6	73172093	73172314	-0.26	strongHypo	Dnahc6	NM_001164669	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr6	30674558	30674631	-0.259	strongHypo	Mest	NM_001252293	T:LTR;
chr6	122690797	122690896	-0.258	strongHypo	Slc2a3	NM_011401	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr6	146881638	146881819	-0.257	strongHypo	Ppfibp1	NM_001170433	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr6	52244732	52244899	-0.254	strongHypo	5730457N03Rik	NR_038163	T:LTR;
chr6	87760441	87760532	-0.254	strongHypo	Rab43	NM_001039394	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr6	108727857	108727998	-0.254	strongHypo	Arl8b	NM_026011	T:LTR;
chr6	83085543	83085619	-0.253	strongHypo	Rtkn	NM_001136227	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr6	85281284	85281349	-0.253	strongHypo	Sfxn5	NM_178639	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6	128946749	128947196	-0.253	strongHypo	BC064078	NR_015455	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LTR;
chr6	48792033	48792413	-0.251	strongHypo	Tmem176a	NM_001098271	T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr6	88142752	88142971	-0.251	strongHypo	Gata2	NM_008090	T:CGI_shore;
chr6	87372605	87372767	-0.25	strongHypo	Bmp10	NM_009756	T:Other;
chr6	96216637	96216756	-0.25	strongHypo	Fam19a1	NM_182808	T:ExtGene;T:Gene;T:Intron;
chr6	54921743	54921871	-0.249	strongHypo	Nod1	NM_172729	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_wiCGI;
chr6	125098905	125099008	-0.249	strongHypo	Iffo1	NM_001039669	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6	117821252	117821352	-0.248	strongHypo	Zfp239	NM_001001792	T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Rleft;
chr6	100974905	100975092	-0.247	strongHypo	Pdzrn3	NM_018884	T:LINE;
chr6	52746163	52746334	-0.246	strongHypo	Jazf1	NM_001168277	T:ExtGene;T:Gene;T:Intron;
chr6	31543490	31543579	-0.243	strongHypo	Podxl	NM_013723	T:Other;
chr6	145803188	145803479	-0.241	strongHypo	Bhlhe41	NM_024469	T:Other;
chr6	57484014	57484106	-0.239	strongHypo	Ppm1k	NM_175523	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr6	134127271	134127459	-0.239	strongHypo	Etv6	NM_007961	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr6	98926263	98926330	-0.238	strongHypo	Foxp1	NM_001197322	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr6	6859801	6859903	-0.236	strongHypo	Dlx5	NM_010056	T:Other;
chr6	117080881	117080979	-0.235	strongHypo	Cxcl12	NM_021704	T:Other;
chr6	56870551	56871045	-0.234	strongHypo	Nt5c3	NM_026004	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr6	72194588	72194811	-0.234	strongHypo	Atoh8	NM_153778	T:Other;
chr6	142500189	142500255	-0.233	strongHypo	Kcnj8	NM_008428	T:Other;
chr6	144093914	144093990	-0.232	strongHypo	Sox5	NM_001113559	T:ExtGene;T:Gene;T:Intron;
chr6	99577214	99577415	-0.231	strongHypo	Eif4e3	NM_025829	T:ExtGene;T:Gene;T:Intron;
chr6	128444931	128445385	-0.231	strongHypo	Gm10069	NR_028593	T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr6	131333834	131334126	-0.23	strongHypo	Csda	NM_011733	T:ExtGene;T:Gene;T:Intron;
chr6	34300435	34300785	-0.229	strongHypo	Akr1b8	NM_008012	T:LINE;T:SINE;
chr6	46654596	46654917	-0.229	strongHypo	Cntnap2	NM_001004357	T:ExtGene;T:Gene;T:Intron;
chr6	55569705	55570027	-0.229	strongHypo	Neurod6	NM_009717	T:LINE;T:SimpleRepeat;
chr6	11485023	11485207	-0.228	strongHypo	Ndufa4	NM_010886	T:Other;
chr6	31615796	31615923	-0.228	strongHypo	Podxl	NM_013723	T:Other;
chr6	37165991	37166272	-0.228	strongHypo	Dgki	NM_001081206	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr6	52434527	52434907	-0.228	strongHypo	1700094M24Rik	NR_046049	T:Other;
chr6	125030513	125030673	-0.227	strongHypo	Lpar5	NM_001163268	T:CGI_shore;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr6	126344231	126344412	-0.227	strongHypo	Gm10415	NR_045480	T:Other;
chr6	28931768	28931921	-0.225	strongHypo	Mir129-1	NR_029567	T:CGI_shore;
chr6	100025072	100025419	-0.225	strongHypo	Rybp	NM_019743	T:SINE;
chr6	131226733	131226837	-0.225	strongHypo	Magohb	NM_025564	T:Other;
chr6	148142967	148143248	-0.225	strongHypo	Ergic2	NM_026355	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
